X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8363477.98241445,4904967.58096922,7201,5527490S,Bus,55,Southbound,27490,Easton Rd & Almshouse Rd - MBFS,40.268024,-75.130401,Fall 2023,9,0,11,0,6,0
-8366671.40464684,4856200.05051688,7202,47M24322N,Bus,47M,Northbound,24322,9th St & Wharton St,39.932926,-75.159088,Fall 2023,9,6,6,7,3,2
-8380199.83972396,4867174.64652279,7203,4432216E,Bus,44,Eastbound,32216,Montgomery Av & Church Rd,40.00848,-75.280616,Fall 2023,7,0,2,0,1,0
-8363248.66426342,4905915.92145902,7204,5527489S,Bus,55,Southbound,27489,Easton Rd & Almshouse Rd - MBNS,40.274524,-75.128341,Fall 2023,2,3,4,2,3,4
-8366970.29747962,4854434.15636681,7205,47M24312N,Bus,47M,Northbound,24312,9th St & Wolf St,39.920761,-75.161773,Fall 2023,15,1,9,2,0,1
-8378720.40369132,4867895.82662073,7206,4421890E,Bus,44,Eastbound,21890,Montgomery Av & Essex Av,40.013442,-75.267326,Fall 2023,1,0,1,0,0,0
-8365831.38776931,4859428.10034529,7207,47M24336N,Bus,47M,Northbound,24336,Franklin St & Race St - FS,39.955158,-75.151542,Fall 2023,1,0,0,2,0,1
-8362301.66935524,4887629.01321985,7208,5516807S,Bus,55,Southbound,16807,Easton Rd & Barrett Rd,40.149074,-75.119834,Fall 2023,3,2,0,1,2,0
-8379163.67790366,4867888.12329148,7209,4421889E,Bus,44,Eastbound,21889,Montgomery Av & Hansell Rd,40.013389,-75.271308,Fall 2023,0,0,2,0,0,0
-8366391.99272495,4853603.06808788,7210,47M16496N,Bus,47M,Northbound,16496,Oregon Av & 5th St,39.915035,-75.156578,Fall 2023,26,0,19,0,9,0
-8363799.91838183,4902574.22893926,7211,5516789S,Bus,55,Southbound,16789,Easton Rd & Bristol Rd,40.251617,-75.133293,Fall 2023,4,3,2,1,1,1
-8377860.9059029,4867553.83363359,7212,4429583E,Bus,44,Eastbound,29583,Montgomery Av & Iona Av,40.011089,-75.259605,Fall 2023,3,0,1,2,1,0
-8366559.30591961,4853633.54687062,7213,47M16497N,Bus,47M,Northbound,16497,Oregon Av & 6th St,39.915245,-75.158081,Fall 2023,7,0,3,0,1,0
-8362022.25743335,4887136.77673774,7214,5516811S,Bus,55,Southbound,16811,Easton Rd & Center Av,40.145694,-75.117324,Fall 2023,2,3,0,1,0,2
-8377403.16015676,4867343.67294626,7215,4429585E,Bus,44,Eastbound,29585,Montgomery Av & Meetinghouse Ln,40.009643,-75.255493,Fall 2023,3,1,1,0,1,0
-8366738.4189803,4853660.54244195,7216,47M732N,Bus,47M,Northbound,732,Oregon Av & 7th St,39.915431,-75.15969,Fall 2023,19,0,15,0,7,0
-8364490.32186372,4896828.29366979,7217,5527496S,Bus,55,Southbound,27496,Easton Rd & County Line Rd,40.212211,-75.139495,Fall 2023,12,3,6,2,6,2
-8376804.37261579,4867064.19229027,7218,4421897E,Bus,44,Eastbound,21897,Montgomery Av & Merion Rd,40.00772,-75.250114,Fall 2023,29,1,3,0,1,0
-8366912.5226639,4853691.60195343,7219,47M24308N,Bus,47M,Northbound,24308,Oregon Av & 8th St,39.915645,-75.161254,Fall 2023,2,0,4,0,0,0
-8364529.395005,4895979.79532603,7220,5527497S,Bus,55,Southbound,27497,Easton Rd & County Line Rd - MBFS,40.20639,-75.139846,Fall 2023,4,0,0,0,3,0
-8378192.97194394,4867712.40180168,7221,4429582E,Bus,44,Eastbound,29582,Montgomery Av & Narberth Av,40.01218,-75.262588,Fall 2023,8,1,1,0,1,0
-8366297.70511625,4853413.08578223,7222,47M24973N,Bus,47M,Northbound,24973,Whitman Plaza - 2,39.913726,-75.155731,Fall 2023,53,0,42,0,18,0
-8362403.6380088,4887881.25750072,7223,5516806S,Bus,55,Southbound,16806,Easton Rd & Dallas Rd,40.150806,-75.12075,Fall 2023,2,1,1,0,1,1
-8376029.81159885,4866723.82658595,7224,4421900E,Bus,44,Eastbound,21900,Montgomery Av & Old Lancaster,40.005378,-75.243156,Fall 2023,26,7,15,0,6,0
-8366017.40263843,4859157.70075522,7225,47M16289S,Bus,47M,Southbound,16289,8th St & Arch St,39.953296,-75.153213,Fall 2023,40,0,27,0,17,0
-8363004.09534214,4906808.75790872,7226,5516785S,Bus,55,Southbound,16785,Easton Rd & Edison Furlong Rd,40.280643,-75.126144,Fall 2023,2,0,1,0,1,0
-8379888.14514974,4867313.15205485,7227,4431209E,Bus,44,Eastbound,31209,Montgomery Av & Owen Rd,40.009433,-75.277816,Fall 2023,9,0,1,0,3,0
-8366297.70511625,4857464.89360633,7228,47M26053S,Bus,47M,Southbound,26053,8th St & Bainbridge St,39.941638,-75.155731,Fall 2023,0,5,3,4,1,1
-8362454.62233559,4888015.68361033,7229,5516805S,Bus,55,Southbound,16805,Easton Rd & Ellis Rd,40.151729,-75.121208,Fall 2023,3,1,1,1,2,0
-8379521.23610809,4867677.95552217,7230,4430545E,Bus,44,Eastbound,30545,Montgomery Av & Penn Rd,40.011943,-75.27452,Fall 2023,4,0,2,0,0,0
-8365896.8436299,4859904.00407744,7231,47M18441S,Bus,47M,Southbound,18441,8th St & Callowhill St,39.958435,-75.15213,Fall 2023,14,0,4,0,2,0
-8363231.74370082,4891289.66183384,7232,5527506S,Bus,55,Southbound,27506,Easton Rd & Fair Oaks Av,40.174205,-75.128189,Fall 2023,3,1,2,0,4,2
-8376457.83504095,4866920.6036264,7233,4421898E,Bus,44,Eastbound,21898,Montgomery Av & Winding Way,40.006732,-75.247001,Fall 2023,1,2,0,0,3,0
-8366403.79259097,4856834.62969449,7234,47M16300S,Bus,47M,Southbound,16300,8th St & Carpenter St,39.937297,-75.156684,Fall 2023,4,13,3,7,0,3
-8362548.90994429,4888635.69853218,7235,5516802S,Bus,55,Southbound,16802,Easton Rd & Fitzwatertown Rd,40.155986,-75.122055,Fall 2023,16,3,5,1,2,0
-8377598.41454362,4867434.07347081,7236,4429584E,Bus,44,Eastbound,29584,Montgomery Av & Woodbine Av,40.010265,-75.257247,Fall 2023,4,0,2,0,5,0
-8366346.90833118,4857177.99588433,7237,47M16298S,Bus,47M,Southbound,16298,8th St & Catharine St,39.939662,-75.156173,Fall 2023,6,2,1,6,1,0
-8364113.28274841,4901656.69053528,7238,5516790S,Bus,55,Southbound,16790,Easton Rd & Freedom Way,40.245326,-75.136108,Fall 2023,20,17,18,9,12,9
-8379353.14367699,4867809.34619235,7239,4432217E,Bus,44,Eastbound,32217,Montgomery Av & Wynnewood Av,40.012847,-75.27301,Fall 2023,1,0,0,0,2,0
-8365996.14061569,4859288.97869156,7240,47M16288S,Bus,47M,Southbound,16288,8th St & Cherry St,39.9542,-75.153022,Fall 2023,33,0,17,0,5,0
-8362492.80492093,4888165.11282749,7241,5516804S,Bus,55,Southbound,16804,Easton Rd & Gilpin Av,40.152755,-75.121551,Fall 2023,2,0,0,0,0,1
-8377333.47415553,4871880.99407913,7242,4430223E,Bus,44,Eastbound,30223,Oak Hill Apartments Loop,40.040855,-75.254867,Fall 2023,1,0,0,0,0,0
-8363892.42487868,4893150.585015,7243,5527502S,Bus,55,Southbound,27502,Easton Rd & Girard Av,40.186977,-75.134124,Fall 2023,3,0,1,0,1,2
-8366103.22996583,4858636.96267083,7244,47M16290S,Bus,47M,Southbound,16290,8th St & Chestnut St,39.94971,-75.153984,Fall 2023,68,3,34,1,5,2
-8377627.35761122,4871610.25494964,7245,4429573E,Bus,44,Eastbound,29573,Oakwood Dr & Oakwood Ter,40.038993,-75.257507,Fall 2023,2,0,0,0,0,0
-8363740.47377374,4892840.35825159,7246,5516795S,Bus,55,Southbound,16795,Easton Rd & Homestead Av - MBNS,40.184848,-75.132759,Fall 2023,3,0,0,0,0,0
-8366369.84014628,4857033.5338214,7247,47M16299S,Bus,47M,Southbound,16299,8th St & Christian St,39.938667,-75.156379,Fall 2023,13,13,11,6,1,1
-8377624.79726293,4871591.93452374,7248,4429572E,Bus,44,Eastbound,29572,Oakwood Dr & Oakwood Ter - FS,40.038867,-75.257484,Fall 2023,3,0,0,0,0,0
-8363502.58402192,4892132.80371454,7249,5516797S,Bus,55,Southbound,16797,Easton Rd & Horsham Rd - 1,40.179992,-75.130622,Fall 2023,6,0,3,0,4,0
-8366572.88689749,4855848.29827821,7250,47M16304S,Bus,47M,Southbound,16304,8th St & Dickinson St,39.930503,-75.158203,Fall 2023,8,16,7,11,1,2
-8377476.96497916,4871687.89903518,7251,4430134E,Bus,44,Eastbound,30134,Oakwood Dr & Oakwood Ter - MBNS,40.039527,-75.256156,Fall 2023,1,0,0,0,0,0
-8363269.03573023,4891805.99939009,7252,5527505S,Bus,55,Southbound,27505,Easton Rd & Horsham Rd - 2,40.177749,-75.128524,Fall 2023,2,2,1,2,0,0
-8366481.15963707,4856376.72978121,7253,47M16301S,Bus,47M,Southbound,16301,8th St & Federal St,39.934143,-75.157379,Fall 2023,11,14,10,9,2,3
-8377458.3746242,4871684.11859746,7254,4430135E,Bus,44,Eastbound,30135,Oakwood Ter & Oakwood Dr - MBFS,40.039501,-75.255989,Fall 2023,0,0,0,0,0,0
-8363545.1080674,4904379.36386818,7255,5516788S,Bus,55,Southbound,16788,Easton Rd & Kelly Rd - FS,40.263992,-75.131004,Fall 2023,6,0,0,0,2,0
-8366322.30672371,4857322.02447434,7256,47M16297S,Bus,47M,Southbound,16297,8th St & Fitzwater St,39.940654,-75.155952,Fall 2023,7,9,5,9,1,1
-8375183.00423238,4865536.41665528,7257,4430592E,Bus,44,Eastbound,30592,Old Lancaster Rd & City Line Av,39.997207,-75.235549,Fall 2023,10,34,1,10,4,8
-8364474.18053756,4899172.42864443,7258,55816S,Bus,55,Southbound,816,Easton Rd & Maple Av - FS,40.22829,-75.13935,Fall 2023,9,1,2,0,2,2
-8366781.72226221,4854607.90120747,7259,47M16310S,Bus,47M,Southbound,16310,8th St & Jackson St,39.921958,-75.160079,Fall 2023,2,18,5,10,0,4
-8375294.32372318,4865664.43676381,7260,4421904E,Bus,44,Eastbound,21904,Old Lancaster Rd & Edgehill Rd,39.998088,-75.236549,Fall 2023,8,5,2,2,3,2
-8364044.4873031,4893465.19316563,7261,5516794S,Bus,55,Southbound,16794,Easton Rd & Maple Av - FS,40.189136,-75.13549,Fall 2023,0,6,2,3,0,1
-8366166.01415864,4858255.93793301,7262,47M16292S,Bus,47M,Southbound,16292,8th St & Locust St,39.947086,-75.154548,Fall 2023,21,19,6,12,1,7
-8375827.65540357,4866464.41820911,7263,4421901E,Bus,44,Eastbound,21901,Old Lancaster Rd & Gramercy Rd,40.003593,-75.24134,Fall 2023,3,2,1,1,2,0
-8364215.14008249,4893959.93073102,7264,5527499S,Bus,55,Southbound,27499,Easton Rd & Maple Av - MBNS,40.192531,-75.137023,Fall 2023,0,3,0,1,0,0
-8366252.62072247,4857738.00586607,7265,47M16295S,Bus,47M,Southbound,16295,8th St & Lombard St,39.943519,-75.155326,Fall 2023,4,4,5,2,0,0
-8375678.15332743,4866196.58799282,7266,4421902E,Bus,44,Eastbound,21902,Old Lancaster Rd & Highland Av,40.00175,-75.239997,Fall 2023,8,4,1,0,2,0
-8362755.18496073,4889496.38503138,7267,5516799S,Bus,55,Southbound,16799,Easton Rd & Maryland Rd - FS,40.161895,-75.123908,Fall 2023,16,3,8,2,4,1
-8366063.26626863,4858874.09405727,7268,47M728S,Bus,47M,Southbound,728,8th St & Market St,39.951343,-75.153625,Fall 2023,140,20,108,11,28,1
-8375508.27978448,4865930.50881091,7269,4421903E,Bus,44,Eastbound,21903,Old Lancaster Rd & Latch Ln,39.999919,-75.238471,Fall 2023,8,3,0,0,0,2
-8364339.14999523,4894529.16459047,7270,5516715S,Bus,55,Southbound,16715,Easton Rd & Moreland Av,40.196437,-75.138137,Fall 2023,0,0,0,0,0,1
-8366719.82862533,4854962.94814648,7271,47M16309S,Bus,47M,Southbound,16309,8th St & McKean St,39.924404,-75.159523,Fall 2023,6,20,3,14,2,7
-8377697.82284889,4867028.14959629,7272,4421895E,Bus,44,Eastbound,21895,Windsor Av & Iona Av,40.007472,-75.25814,Fall 2023,2,1,0,0,0,0
-8361991.75589287,4886552.38693984,7273,5530155S,Bus,55,Southbound,30155,Easton Rd & Moreland Rd,40.141681,-75.11705,Fall 2023,0,0,0,0,0,0
-8366660.27269776,4855316.70131323,7274,47M16307S,Bus,47M,Southbound,16307,8th St & Moore St,39.926841,-75.158988,Fall 2023,10,38,8,23,2,5
-8377984.91581565,4866933.97414298,7275,4421894E,Bus,44,Eastbound,21894,Windsor Av & Narberth Av,40.006824,-75.260719,Fall 2023,6,1,1,0,0,0
-8361962.03358883,4886566.36645724,7276,5530429S,Bus,55,Southbound,30429,Easton Rd & Moreland Rd - FS,40.141777,-75.116783,Fall 2023,25,0,25,2,55,3
-8366631.44094964,4855493.36487221,7277,47M16306S,Bus,47M,Southbound,16306,8th St & Morris St,39.928058,-75.158729,Fall 2023,7,23,5,14,1,6
-8380159.09679033,4871469.36302135,7278,4430136E,Bus,44,Eastbound,30136,Youngs Ford Rd & Righters Mill Rd,40.038024,-75.28025,Fall 2023,2,0,0,0,0,0
-8365875.58160716,4860086.26803073,7279,47M24339S,Bus,47M,Southbound,24339,8th St & Noble St,39.95969,-75.151939,Fall 2023,2,0,0,0,0,0
-8365521.36298745,4858831.40127712,7280,44638W,Bus,44,Westbound,638,5th St & Market St - FS,39.951049,-75.148757,Fall 2023,49,0,14,0,16,0
-8366929.55454599,4853699.87483033,7281,47M21253S,Bus,47M,Southbound,21253,8th St & Oregon Av,39.915702,-75.161407,Fall 2023,0,29,2,19,0,3
-8363225.73244831,4890951.2305995,7282,5516798S,Bus,55,Southbound,16798,Easton Rd & New Rd,40.171882,-75.128135,Fall 2023,7,2,0,6,4,0
-8368241.67738397,4859248.02675972,7283,442821W,Bus,44,Westbound,2821,20th St & Market St,39.953918,-75.173194,Fall 2023,52,20,11,5,10,5
-8366453.99768132,4856532.21593976,7284,47M24345S,Bus,47M,Southbound,24345,8th St & Passyunk Av,39.935214,-75.157135,Fall 2023,7,8,4,4,2,2
-8363624.03358637,4892527.51848205,7285,5516796S,Bus,55,Southbound,16796,Easton Rd & Norristown Rd,40.182701,-75.131713,Fall 2023,6,6,5,5,0,1
-8374908.71300707,4865617.9366469,7286,443555W,Bus,44,Westbound,3555,52nd St & City Av - FS,39.997768,-75.233085,Fall 2023,0,19,0,4,0,2
-8366228.01911501,4857866.50625712,7287,47M16294S,Bus,47M,Southbound,16294,8th St & Pine St,39.944404,-75.155105,Fall 2023,12,2,1,3,2,0
-8364238.07189759,4900084.63252461,7288,5527492S,Bus,55,Southbound,27492,Easton Rd & Oakfield Dr,40.234546,-75.137229,Fall 2023,2,0,0,0,0,0
-8374743.96016069,4865305.2290205,7289,443566W,Bus,44,Westbound,3566,52nd St & Overbrook Av,39.995616,-75.231605,Fall 2023,0,12,2,4,1,1
-8366870.1099379,4854066.93624615,7290,47M16313S,Bus,47M,Southbound,16313,8th St & Porter St,39.918231,-75.160873,Fall 2023,3,21,0,13,3,5
-8361910.15870612,4886703.5415196,7291,5530431S,Bus,55,Southbound,30431,Easton Rd & Old York Rd - MBFS,40.142719,-75.116317,Fall 2023,0,11,1,4,2,6
-8374811.08581364,4865438.91323111,7292,4429553W,Bus,44,Westbound,29553,52nd St & Rexford Rd,39.996536,-75.232208,Fall 2023,0,0,0,0,0,0
-8365972.42956415,4859432.45700475,7293,47M18442S,Bus,47M,Southbound,18442,8th St & Race St,39.955188,-75.152809,Fall 2023,30,3,22,0,5,0
-8361907.59835783,4886668.44665699,7294,5530430S,Bus,55,Southbound,30430,Easton Rd & Old York Rd - MBNS,40.142478,-75.116294,Fall 2023,21,0,12,0,10,0
-8375137.14060218,4865500.37951059,7295,4420589W,Bus,44,Westbound,20589,54th St & City Av,39.996959,-75.235137,Fall 2023,62,28,18,8,14,10
-8366539.71368923,4856024.97128821,7296,47M16303S,Bus,47M,Southbound,16303,8th St & Reed St,39.93172,-75.157905,Fall 2023,5,18,2,11,0,2
-8361958.58268461,4887028.42974781,7297,5516814S,Bus,55,Southbound,16814,Easton Rd & Park Av,40.14495,-75.116752,Fall 2023,1,3,3,4,2,2
-8374444.17677199,4866009.85226601,7298,4430129W,Bus,44,Westbound,30129,Bala Av & City Av - FS,40.000465,-75.228912,Fall 2023,2,2,0,0,0,0
-8366840.38763386,4854246.9159539,7299,47M16312S,Bus,47M,Southbound,16312,8th St & Ritner St,39.919471,-75.160606,Fall 2023,3,19,1,15,0,1
-8362511.50659538,4888335.66296748,7300,5516803S,Bus,55,Southbound,16803,Easton Rd & Russell Rd,40.153926,-75.121719,Fall 2023,4,5,1,1,2,0
-8374793.27469512,4866668.45649752,7301,4429567W,Bus,44,Westbound,29567,Bala Av & Highland Av,40.004997,-75.232048,Fall 2023,1,1,0,0,0,0
-8366903.17182667,4853885.36324663,7302,47M16314S,Bus,47M,Southbound,16314,8th St & Shunk St,39.91698,-75.16117,Fall 2023,0,17,0,9,0,2
-8363243.54356684,4891603.19090386,7303,5531022S,Bus,55,Southbound,31022,Easton Rd & Ruth Av,40.176357,-75.128295,Fall 2023,2,1,4,0,1,0
-8374814.42539837,4866863.05247812,7304,4421770W,Bus,44,Westbound,21770,Bala Av & Montgomery Av,40.006336,-75.232238,Fall 2023,1,3,0,0,0,0
-8366750.33016581,4854786.87463265,7305,47M730S,Bus,47M,Southbound,730,8th St & Snyder Av,39.923191,-75.159797,Fall 2023,10,44,6,25,1,5
-8364167.60665992,4900668.80222315,7306,5516791S,Bus,55,Southbound,16791,Easton Rd & Shetland Dr,40.238552,-75.136596,Fall 2023,0,0,1,0,1,0
-8374681.06464839,4866393.49990065,7307,4421769W,Bus,44,Westbound,21769,Bala Av & Union Av,40.003105,-75.23104,Fall 2023,0,2,0,0,0,0
-8366279.00344179,4857587.87305135,7308,47M16296S,Bus,47M,Southbound,16296,8th St & South St,39.942485,-75.155563,Fall 2023,16,15,9,9,2,2
-8364397.81536688,4899421.61408225,7309,5531021S,Bus,55,Southbound,31021,Easton Rd & Street Rd,40.229999,-75.138664,Fall 2023,0,2,1,1,0,0
-8373899.71314252,4866297.0053114,7310,446236W,Bus,44,Westbound,6236,City Av & 47th St - FS,40.002441,-75.224021,Fall 2023,21,50,8,17,8,17
-8365867.90056229,4860376.00924831,7311,47M20855S,Bus,47M,Southbound,20855,8th St & Spring Garden St,39.961685,-75.15187,Fall 2023,25,0,14,0,3,0
-8364320.44832078,4899740.35898016,7312,5527493S,Bus,55,Southbound,27493,Easton Rd & Street Rd - MBNS,40.232185,-75.137969,Fall 2023,2,2,7,3,3,0
-8374411.89411966,4865983.84033079,7313,441169W,Bus,44,Westbound,1169,City Av & Bala Av,40.000286,-75.228622,Fall 2023,11,62,6,15,1,10
-8365867.12132586,4860271.87571728,7314,47M1220S,Bus,47M,Southbound,1220,8th St & Spring Garden St - MBFS,39.960968,-75.151863,Fall 2023,8,0,9,0,5,0
-8362170.08971712,4887364.54229014,7315,5516809S,Bus,55,Southbound,16809,Easton Rd & Summit Av,40.147258,-75.118652,Fall 2023,0,2,1,0,0,2
-8373701.00785145,4866422.27407125,7316,44952W,Bus,44,Westbound,952,City Av & Belmont Av - MBFS,40.003303,-75.222236,Fall 2023,11,65,5,19,3,15
-8366196.6270186,4858072.54594662,7317,47M16293S,Bus,47M,Southbound,16293,8th St & Spruce St,39.945823,-75.154823,Fall 2023,16,17,10,2,3,1
-8363042.27792749,4890474.9989472,7318,5527507S,Bus,55,Southbound,27507,Easton Rd & Sycamore Av,40.168613,-75.126487,Fall 2023,7,0,2,1,2,1
-8374659.91394514,4865829.07799189,7319,4420561W,Bus,44,Westbound,20561,City Av & Bryn Mawr Av,39.999221,-75.23085,Fall 2023,4,30,1,12,2,10
-8366600.82808968,4855671.19290814,7320,47M16305S,Bus,47M,Southbound,16305,8th St & Tasker St,39.929283,-75.158454,Fall 2023,6,21,4,17,5,4
-8362961.57129666,4890265.51672921,7321,5527508S,Bus,55,Southbound,27508,Easton Rd & Sycamore Av - MBFS,40.167175,-75.125762,Fall 2023,9,2,9,0,9,0
-8374116.3408716,4866163.89082187,7322,4420559W,Bus,44,Westbound,20559,City Av & Conshohocken State Rd,40.001525,-75.225967,Fall 2023,9,25,4,9,0,8
-8365916.32454079,4859764.2948497,7323,47M24119S,Bus,47M,Southbound,24119,8th St & Vine St,39.957473,-75.152305,Fall 2023,0,0,0,0,0,0
-8364535.4062575,4897857.63849931,7324,5516792S,Bus,55,Southbound,16792,Easton Rd & Titus Av - FS,40.219272,-75.1399,Fall 2023,27,6,26,7,23,6
-8373048.78695489,4866834.7130202,7325,446252W,Bus,44,Westbound,6252,City Av & Decker Blvd - FS,40.006141,-75.216377,Fall 2023,3,22,1,5,2,2
-8366137.96164696,4858420.45634891,7326,47M16291S,Bus,47M,Southbound,16291,8th St & Walnut St,39.948219,-75.154296,Fall 2023,8,5,5,2,1,0
-8364518.3743754,4897581.8142961,7327,5527495S,Bus,55,Southbound,27495,Easton Rd & Titus Av - MBFS,40.21738,-75.139747,Fall 2023,11,2,10,4,3,2
-8373261.07322384,4866703.91657107,7328,446255W,Bus,44,Westbound,6255,City Av & Kings Grant Dr,40.005241,-75.218284,Fall 2023,5,49,0,5,1,5
-8366147.31248418,4858368.90792018,7329,47M30992S,Bus,47M,Southbound,30992,8th St & Walnut St - FS,39.947864,-75.15438,Fall 2023,23,11,7,3,3,2
-8364555.77772431,4898516.17806343,7330,5527494S,Bus,55,Southbound,27494,Easton Rd & Titus Av - MBNS,40.223789,-75.140083,Fall 2023,13,3,5,2,3,1
-8372812.67831492,4866972.77780944,7331,4420558W,Bus,44,Westbound,20558,City Av & Monument Rd - FS,40.007091,-75.214256,Fall 2023,14,54,6,9,3,16
-8366433.51489501,4856652.42539391,7332,47M729S,Bus,47M,Southbound,729,8th St & Washington Av,39.936042,-75.156951,Fall 2023,26,31,20,24,8,7
-8364156.58603033,4901226.17258186,7333,5527491S,Bus,55,Southbound,27491,Easton Rd & Upper Barness Rd,40.242374,-75.136497,Fall 2023,0,1,0,1,0,0
-8372534.93618539,4867139.62077117,7334,44703W,Bus,44,Westbound,703,City Av & Presidential Blv - FS,40.008239,-75.211761,Fall 2023,16,189,4,31,6,21
-8366509.99138519,4856203.38953713,7335,47M16302S,Bus,47M,Southbound,16302,8th St & Wharton St,39.932949,-75.157638,Fall 2023,4,12,2,8,1,3
-8362688.94986371,4889228.65966154,7336,5516800S,Bus,55,Southbound,16800,Easton Rd & Wyandotte Rd,40.160057,-75.123313,Fall 2023,3,0,0,0,2,0
-8377634.14810016,4869626.46577234,7337,4421780W,Bus,44,Westbound,21780,Conshohocken St & Hagys Ford Rd,40.025348,-75.257568,Fall 2023,0,0,0,0,0,0
-8366809.77477389,4854430.23734528,7338,47M16311S,Bus,47M,Southbound,16311,8th St & Wolf St,39.920734,-75.160331,Fall 2023,4,24,2,15,2,6
-8362633.73539628,4888979.73109469,7339,5527516S,Bus,55,Southbound,27516,Easton Rd & Wyandotte Rd - MBFS,40.158348,-75.122817,Fall 2023,14,0,13,3,11,0
-8374856.05888792,4867024.95226686,7340,4429568W,Bus,44,Westbound,29568,Conshohocken State Rd & Bala Av,40.00745,-75.232612,Fall 2023,0,0,0,0,0,0
-8366383.42112416,4853569.25126211,7341,47M24347S,Bus,47M,Southbound,24347,Oregon Av & 5th St - FS,39.914802,-75.156501,Fall 2023,1,48,2,38,1,14
-8365141.76352385,4889671.47376878,7342,5519544S,Bus,55,Southbound,19544,Electronic Dr & UPS,40.163097,-75.145347,Fall 2023,10,0,0,0,0,0
-8377364.0870155,4869331.51188394,7343,4421779W,Bus,44,Westbound,21779,Conshohocken State Rd & Centennial,40.023319,-75.255142,Fall 2023,0,1,0,0,0,0
-8366589.80746009,4853607.42219398,7344,47M18578S,Bus,47M,Southbound,18578,Oregon Av & 6th St,39.915065,-75.158355,Fall 2023,0,11,0,4,0,1
-8363361.65354657,4910617.9728318,7345,5516775S,Bus,55,Southbound,16775,Main St & Bridge St,40.306743,-75.129356,Fall 2023,3,2,3,1,3,1
-8375549.1340376,4868397.71868017,7346,4421776W,Bus,44,Westbound,21776,Conshohocken State Rd & Dartmouth,40.016895,-75.238838,Fall 2023,0,1,0,0,0,0
-8366770.70163263,4853635.14338086,7347,47M18577S,Bus,47M,Southbound,18577,Oregon Av & 7th St,39.915256,-75.15998,Fall 2023,1,15,0,9,0,6
-8363507.70471849,4911576.3460901,7348,5516770S,Bus,55,Southbound,16770,Main St & Broad St,40.313308,-75.130668,Fall 2023,2,3,1,1,2,0
-8375135.47080981,4867731.73246662,7349,4430130W,Bus,44,Westbound,30130,Conshohocken State Rd & Derwin Rd,40.012313,-75.235122,Fall 2023,0,0,0,0,0,0
-8366380.08153943,4853280.28900042,7350,47M99S,Bus,47M,Southbound,99,Whitman Plaza - 1,39.912811,-75.156471,Fall 2023,0,16,0,11,0,4
-8363438.90927318,4913397.58501176,7351,5527486S,Bus,55,Southbound,27486,Main St & Chapman Av - FS,40.325782,-75.13005,Fall 2023,1,0,0,0,0,0
-8375229.75841852,4867889.86744097,7352,4421773W,Bus,44,Westbound,21773,Conshohocken State Rd & Levering,40.013401,-75.235969,Fall 2023,0,1,0,0,0,0
