X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WK_Ons,WK_Offs,Sat_Ons,Sat_Offs,Sun_Ons,Sun_Offs
-8372630.00303053,4887513.52476909,11616,Bus,95,Northbound,27130,Bethlehem Pk & Bannockburn Av,40.148281,-75.212615,Fall 2025,0,0,0,0,0,0
-8388252.91432693,4883764.15930926,11617,Bus,90,Westbound,1674,Stanbridge St & Marshall St,40.122531,-75.352958,Fall 2025,3,12,1,4,0,0
-8366488.72936245,4867410.81923789,11618,Bus,81,Northbound,18213,Erie Av & 18th St,40.010105,-75.157447,Fall 2025,20,27,16,12,5,6
-8387627.85538613,4885094.40260933,11619,Bus,90,Westbound,1680,Laurel Dr & The Oval,40.131668,-75.347343,Fall 2025,0,2,1,0,0,0
-8386177.2511016,4879120.99205857,11620,Bus,95,Northbound,27258,Hertzog Blvd & Flint Hill Rd,40.090629,-75.334312,Fall 2025,0,0,1,0,0,0
-8386680.86047795,4878299.47335027,11621,Bus,95,Northbound,27262,Horizon Blvd & Renaissance Blvd - FS,40.084983,-75.338836,Fall 2025,1,2,0,0,0,0
-8386290.24038475,4877036.91766406,11622,Bus,95,Northbound,27269,Swedeland Rd & Smith Kline - FS,40.076305,-75.335327,Fall 2025,1,1,0,0,0,0
-8386742.86543432,4879357.44958678,11623,Bus,95,Northbound,27273,Feheley Dr & Church Rd - FS,40.092254,-75.339393,Fall 2025,1,1,0,0,0,0
-8386536.47909839,4878972.86338774,11624,Bus,95,Northbound,27274,Feheley Dr & Hertzog Blvd,40.089611,-75.337539,Fall 2025,1,0,0,0,0,0
-8385812.01185231,4878720.26400621,11625,Bus,95,Northbound,27278,B St & Flint Hill Rd - FS,40.087875,-75.331031,Fall 2025,5,3,0,0,0,0
-8385321.2042174,4878760.71439561,11626,Bus,95,Northbound,27281,River Rd & 3rd St - FS,40.088153,-75.326622,Fall 2025,8,16,3,4,0,0
-8385100.34634766,4877935.4427443,11627,Bus,95,Northbound,27283,River Rd & Swedeland Rd - MBFS,40.082481,-75.324638,Fall 2025,3,7,2,4,0,0
-8383766.07093102,4876150.11141941,11628,Bus,95,Northbound,27287,Front St & William St,40.070209,-75.312652,Fall 2025,2,5,0,1,0,0
-8383035.70375192,4876690.09947142,11629,Bus,95,Northbound,27289,Fayette St & 1st Av - FS,40.073921,-75.306091,Fall 2025,3,0,2,2,0,0
-8382856.47937174,4876929.26306659,11630,Bus,95,Northbound,27291,Fayette St & 3rd Av - FS,40.075565,-75.304481,Fall 2025,3,0,4,0,0,0
-8382694.28687366,4877144.57343139,11631,Bus,95,Northbound,27293,Fayette St & 5th Av,40.077045,-75.303024,Fall 2025,1,3,0,0,0,0
-8382601.66905732,4877268.81546024,11632,Bus,95,Northbound,27294,Fayette St & 6th Av,40.077899,-75.302192,Fall 2025,2,1,3,1,0,0
-8382509.16256047,4877390.4403139,11633,Bus,95,Northbound,27295,Fayette St & 7th Av,40.078735,-75.301361,Fall 2025,5,1,3,0,0,0
-8382419.10509242,4877513.66701745,11634,Bus,95,Northbound,27296,Fayette St & 8th Av,40.079582,-75.300552,Fall 2025,0,0,0,0,0,0
-8388120.44413289,4883627.60729491,11635,Bus,90,Westbound,18348,Marshall St & Haws Av,40.121593,-75.351768,Fall 2025,5,6,3,4,0,0
-8382327.377832,4877636.31329873,11636,Bus,95,Northbound,27297,Fayette St & 9th Av,40.080425,-75.299728,Fall 2025,0,0,2,0,0,0
-8366662.05380961,4867440.75907286,11637,Bus,81,Northbound,18214,Erie Av & 19th St,40.010311,-75.159004,Fall 2025,32,29,5,12,8,13
-8387919.95772997,4883480.43020775,11638,Bus,90,Westbound,18349,Marshall St & George St,40.120582,-75.349967,Fall 2025,0,7,0,4,0,0
-8366840.38763386,4867470.11763956,11639,Bus,81,Northbound,18215,Erie Av & 20th St,40.010513,-75.160606,Fall 2025,10,10,9,5,7,2
-8387740.84466928,4883346.64798872,11640,Bus,90,Westbound,18350,Marshall St & Astor St,40.119663,-75.348358,Fall 2025,1,3,1,3,0,0
-8367048.44376215,4867504.41785724,11641,Bus,81,Northbound,18216,Erie Av & 21st St,40.010749,-75.162475,Fall 2025,8,12,5,13,3,12
-8382143.92331118,4877878.26409265,11642,Bus,95,Northbound,27299,Fayette St & 11th Av,40.082088,-75.29808,Fall 2025,0,2,0,1,0,0
-8387603.25377866,4883245.47547656,11643,Bus,90,Westbound,18351,Marshall St & Markley St,40.118968,-75.347122,Fall 2025,1,0,1,1,0,0
-8367205.62688316,4867531.01514157,11644,Bus,81,Northbound,18217,Erie Av & 22nd St,40.010932,-75.163887,Fall 2025,13,27,6,16,3,10
-8381945.99725655,4878143.06367692,11645,Bus,95,Northbound,27300,Fayette St & 13th Av,40.083908,-75.296302,Fall 2025,3,0,2,0,0,0
-8387442.73107294,4883163.37365125,11646,Bus,90,Westbound,18352,Marshall St & Barbadoes St,40.118404,-75.34568,Fall 2025,0,1,0,0,0,0
-8367520.6610421,4867400.79086676,11647,Bus,81,Northbound,18218,Hunting Park Av & Wissahickon Av,40.010036,-75.166717,Fall 2025,235,52,111,25,94,22
-8381853.4907597,4878263.38978321,11648,Bus,95,Northbound,27301,Butler Pk & 14th Av,40.084735,-75.295471,Fall 2025,1,0,0,0,0,0
-8388364.23381772,4885211.02762629,11649,Bus,90,Westbound,26536,Sterigere St & Forrest Av,40.132469,-75.353958,Fall 2025,2,1,1,3,0,0
-8368172.88193866,4868559.64351736,11650,Bus,81,Northbound,18219,Wissahickon Av & Abbottsford Av - FS,40.018009,-75.172576,Fall 2025,3,22,1,9,3,4
-8381568.95814123,4878656.96966364,11651,Bus,95,Northbound,27302,Butler Pk & North Ln - FS,40.08744,-75.292915,Fall 2025,0,0,0,0,0,0
-8387872.4243074,4884837.71593442,11652,Bus,90,Westbound,26537,Sterigere St & Buttonwood St,40.129905,-75.34954,Fall 2025,1,0,2,0,0,0
-8368262.04885078,4868648.89226858,11653,Bus,81,Northbound,18220,Wissahickon Av & Clapier St - FS,40.018623,-75.173377,Fall 2025,5,8,3,2,0,0
-8381355.78131636,4878936.77736738,11654,Bus,95,Northbound,27303,Butler Pk & North Ln - MBFS,40.089363,-75.291,Fall 2025,2,1,0,1,0,0
-8387622.73468955,4884641.74749277,11655,Bus,90,Westbound,26538,Sterigere St & Stanbridge St,40.128559,-75.347297,Fall 2025,3,0,0,0,0,0
-8368425.1319048,4868831.31688864,11656,Bus,81,Northbound,18221,Wissahickon Av & Manheim St,40.019878,-75.174842,Fall 2025,26,43,4,23,3,15
-8381059.33751238,4879349.73734449,11657,Bus,95,Northbound,27304,Butler Pk & Cedar Grove Rd,40.092201,-75.288337,Fall 2025,2,0,1,0,0,0
-8388445.71968498,4885788.05776622,11658,Bus,90,Westbound,26539,Beech Dr & Spruce St - FS,40.136432,-75.35469,Fall 2025,2,0,0,0,0,0
-8382010.56256121,4880001.37024545,11659,Bus,95,Northbound,27305,Ridge Pk & Chemical Rd - FS,40.096679,-75.296882,Fall 2025,0,0,0,1,0,0
-8368307.13324455,4869007.05820167,11660,Bus,81,Northbound,18222,Manheim St & Schuyler St,40.021087,-75.173782,Fall 2025,11,15,10,5,7,7
-8387657.57769017,4885553.19384784,11661,Bus,90,Westbound,26573,Circle Dr & Lower Farm Dr,40.134819,-75.34761,Fall 2025,1,2,0,3,0,0
-8368225.5360578,4869122.91253206,11662,Bus,81,Northbound,18223,Manheim St & Erringer Pl,40.021884,-75.173049,Fall 2025,9,10,3,4,3,5
-8380163.32693098,4884849.36351227,11663,Bus,95,Northbound,27621,Walton Rd & Apache Ln,40.129985,-75.280288,Fall 2025,0,0,0,0,0,0
-8387944.67065692,4885410.356212,11664,Bus,90,Westbound,26574,Circle Dr & Market St,40.133838,-75.350189,Fall 2025,1,0,0,0,0,0
-8368062.56432328,4869348.08372789,11665,Bus,81,Northbound,18224,Manheim St & Morris St,40.023433,-75.171585,Fall 2025,26,34,18,14,14,8
-8379951.04066204,4885115.95119809,11666,Bus,95,Northbound,27622,Walton Rd & Township Line Rd,40.131816,-75.278381,Fall 2025,2,1,0,0,0,0
