X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8365446.66760913,4857052.84370417,14489,5717548N,Bus,Infodev,57,Northbound,17548,3rd St & Fitzwater St,39.9388,-75.148086,Fall 2022,13,9,5,2,6,2
-8365247.96231806,4858244.32155473,14490,5717564N,Bus,Infodev,57,Northbound,17564,3rd St & Walnut St,39.947006,-75.146301,Fall 2022,38,86,12,37,9,20
-8368322.38401479,4869017.66964614,14491,H17185S,Bus,Infodev,H,Southbound,17185,Manheim St & Schuyler St - FS,40.02116,-75.173919,Fall 2022,4,6,4,4,4,2
-8365174.9367321,4858682.41362479,14492,57857N,Bus,Infodev,57,Northbound,857,3rd St & Market St,39.950023,-75.145645,Fall 2022,172,336,94,138,70,87
-8365079.75856748,4859238.00663189,14493,5717575N,Bus,Infodev,57,Northbound,17575,3rd St & Race St,39.953849,-75.14479,Fall 2022,13,29,17,20,12,15
-8368431.1431573,4868861.26101139,14494,H17188S,Bus,Infodev,H,Southbound,17188,Manheim St & Wissahickon Av,40.020084,-75.174896,Fall 2022,51,28,10,15,16,12
-8364822.38790476,4860839.17705328,14495,5717606N,Bus,Infodev,57,Northbound,17606,3rd St & Poplar St,39.964874,-75.142478,Fall 2022,7,18,1,25,4,11
-8367810.31435714,4867861.52504968,14496,H28584S,Bus,Infodev,H,Southbound,28584,Wissahickon Av & Roberts Av - MBFS,40.013206,-75.169319,Fall 2022,7,5,0,2,0,0
-8364786.76566771,4861072.43938624,14497,5717607N,Bus,Infodev,57,Northbound,17607,3rd St & Wildey St,39.96648,-75.142158,Fall 2022,7,29,4,14,0,16
-8367614.9486508,4867490.02919216,14498,H28585S,Bus,Infodev,H,Southbound,28585,Wissahickon Av & Yelland St,40.01065,-75.167564,Fall 2022,0,1,0,0,0,0
-8364694.14785137,4861926.23206975,14499,5717617N,Bus,Infodev,57,Northbound,17617,Germantown Av & Master St,39.972358,-75.141326,Fall 2022,12,34,3,20,2,13
-8366874.34007855,4867458.49047404,14500,H18162S,Bus,Infodev,H,Southbound,18162,Erie Av & 20th St,40.010433,-75.160911,Fall 2022,3,4,2,7,4,2
-8364111.61295605,4864706.14244329,14501,5718596N,Bus,Infodev,57,Northbound,18596,American St & Lehigh Av,39.991493,-75.136093,Fall 2022,56,43,25,19,15,13
-8366341.7876346,4867368.67107965,14502,H18165S,Bus,Infodev,H,Southbound,18165,Erie Av & 17th St,40.009815,-75.156127,Fall 2022,6,21,7,10,2,8
-8363986.71248738,4864687.25356862,14503,5717647N,Bus,Infodev,57,Northbound,17647,Lehigh Av & 2nd St,39.991363,-75.134971,Fall 2022,40,43,15,21,6,14
-8366143.97289946,4867368.089727,14504,H18166S,Bus,Infodev,H,Southbound,18166,16th St & Erie Av - FS,40.009811,-75.15435,Fall 2022,0,31,0,16,1,9
-8363416.86801401,4865270.35517478,14505,5724965N,Bus,Infodev,57,Northbound,24965,Front St & Indiana St,39.995376,-75.129852,Fall 2022,28,15,10,13,6,10
-8366111.69024713,4867561.53670325,14506,H18167S,Bus,Infodev,H,Southbound,18167,16th St & Butler St,40.011142,-75.15406,Fall 2022,2,11,0,12,0,5
-8363269.03573023,4866162.29229628,14507,5724966N,Bus,Infodev,57,Northbound,24966,Front St & Ontario St,40.001514,-75.128524,Fall 2022,36,31,13,14,9,9
-8365888.27202911,4867309.37328435,14508,H1343S,Bus,Infodev,H,Southbound,1343,Erie Av & Broad St - H FS,40.009407,-75.152053,Fall 2022,0,289,0,162,0,124
-8363205.3609815,4866556.40931117,14509,5717656N,Bus,Infodev,57,Northbound,17656,Front St & Venango St,40.004226,-75.127952,Fall 2022,6,6,2,4,0,2
-8369556.47188973,4871665.79803507,14510,H17080S,Bus,Infodev,H,Southbound,17080,Greene St & Washington Ln,40.039375,-75.185005,Fall 2022,17,4,11,5,12,4
-8363134.0051879,4867022.19093772,14511,57861N,Bus,Infodev,57,Northbound,861,Front St & Erie Av,40.007431,-75.127311,Fall 2022,102,102,32,35,23,25
-8369186.11194386,4871355.66222325,14512,H17085S,Bus,Infodev,H,Southbound,17085,Greene St & Walnut Ln - FS,40.037242,-75.181678,Fall 2022,35,11,17,4,11,7
-8363105.17343978,4868669.38761636,14513,5717662N,Bus,Infodev,57,Northbound,17662,Wingohocking St & Rising Sun Av,40.018764,-75.127052,Fall 2022,4,20,1,5,2,4
-8370888.18695809,4873457.44754782,14514,H17018S,Bus,Infodev,H,Southbound,17018,Mt Pleasant Av & Cherokee St,40.051696,-75.196968,Fall 2022,3,3,1,1,1,0
-8362954.78080772,4869080.32100862,14515,57862N,Bus,Infodev,57,Northbound,862,Rising Sun Av & Wyoming Av,40.021591,-75.125701,Fall 2022,48,105,27,54,11,37
-8368394.63036432,4870701.25369412,14516,H17123S,Bus,Infodev,H,Southbound,17123,Greene St & Schoolhouse Ln,40.032741,-75.174568,Fall 2022,18,10,9,4,5,5
-8362395.95696394,4869932.04085612,14517,5717667N,Bus,Infodev,57,Northbound,17667,Rising Sun Av & Sheldon St,40.02745,-75.120681,Fall 2022,13,34,4,13,4,9
-8367772.02045231,4870225.99494574,14518,H17128S,Bus,Infodev,H,Southbound,17128,Greene St & Hansberry St,40.029472,-75.168975,Fall 2022,14,19,9,13,3,12
-8362147.15790202,4870321.94623815,14519,5717669N,Bus,Infodev,57,Northbound,17669,Rising Sun Av & C St,40.030132,-75.118446,Fall 2022,25,69,8,32,12,29
-8367668.49332587,4869950.35821544,14520,H17173S,Bus,Infodev,H,Southbound,17173,Manheim St & Knox St,40.027576,-75.168045,Fall 2022,13,12,5,6,7,6
-8362466.5335211,4871077.81320163,14521,5715898N,Bus,Infodev,57,Northbound,15898,Olney Av & Front St,40.035331,-75.121315,Fall 2022,22,36,8,12,4,12
-8368506.72909155,4877205.67587381,14522,H16823S,Bus,Infodev,H,Southbound,16823,Wadsworth Av & Williams Av,40.077465,-75.175575,Fall 2022,24,13,10,13,12,8
-8362076.69266435,4871912.54686472,14523,5724819N,Bus,Infodev,57,Northbound,24819,Champlost Av & Ella St,40.041072,-75.117813,Fall 2022,11,3,5,1,7,2
-8368647.65956689,4877006.36691617,14524,H16824S,Bus,Infodev,H,Southbound,16824,Wadsworth Av & Thouron St,40.076095,-75.176841,Fall 2022,15,8,11,3,4,7
-8362578.63224833,4873603.89405738,14525,57864N,Bus,Infodev,57,Northbound,864,2nd St & Cheltenham Av - FS,40.052703,-75.122322,Fall 2022,11,9,1,4,5,1
-8368927.07148878,4876361.47715969,14526,H16985S,Bus,Infodev,H,Southbound,16985,Easton Rd & Rodney St,40.071662,-75.179351,Fall 2022,20,26,11,8,4,7
-8363242.7643304,4872584.92133665,14527,57865N,Bus,Infodev,57,Northbound,865,Godfrey Av & 5th St,40.045696,-75.128288,Fall 2022,31,29,11,9,8,9
-8369055.31154218,4875598.51607936,14528,H16990S,Bus,Infodev,H,Southbound,16990,Mt Pleasant Av & Crittenden St,40.066417,-75.180503,Fall 2022,7,2,2,1,2,1
-8363471.19192551,4872620.40257119,14529,5717709N,Bus,Infodev,57,Northbound,17709,Godfrey Av & 6th St,40.04594,-75.13034,Fall 2022,0,0,0,0,0,1
-8369693.17222442,4874825.14151448,14530,H17005S,Bus,Infodev,H,Southbound,17005,Mt Pleasant Av & Boyer St,40.0611,-75.186233,Fall 2022,6,10,7,7,3,2
-8363658.87658699,4872640.90612936,14531,5717710N,Bus,Infodev,57,Northbound,17710,Godfrey Av & 7th St,40.046081,-75.132026,Fall 2022,4,2,0,0,0,0
-8370044.83049584,4874451.05759032,14532,H20609S,Bus,Infodev,H,Southbound,20609,Mt Pleasant Av & Germantown Av,40.058528,-75.189392,Fall 2022,25,75,22,52,17,27
-8364287.38643201,4872721.32120304,14533,5717713N,Bus,Infodev,57,Northbound,17713,11th St & Godfrey Av - FS,40.046634,-75.137672,Fall 2022,5,12,1,4,0,4
-8364209.24014947,4872038.46819805,14534,57841N,Bus,Infodev,57,Northbound,841,Fern Rock Transportation Center,40.041938,-75.13697,Fall 2022,0,180,0,52,0,30
-8370738.68488195,4873635.01603728,14535,H17017S,Bus,Infodev,H,Southbound,17017,Mt Pleasant Av & Emlen St,40.052917,-75.195625,Fall 2022,10,8,2,2,3,3
-8365732.87001996,4854038.19785262,14536,5717376N,Bus,Infodev,57,Northbound,17376,2nd St & Ritner St,39.918033,-75.150657,Fall 2022,26,3,11,0,16,0
-8370740.35467431,4873000.37965584,14537,H17022S,Bus,Infodev,H,Southbound,17022,McCallum St & Sedgwick St,40.048553,-75.19564,Fall 2022,4,3,1,4,4,3
-8365673.42541188,4854403.67512899,14538,5717380N,Bus,Infodev,57,Northbound,17380,2nd St & Jackson St,39.920551,-75.150123,Fall 2022,22,4,6,3,4,1
-8370388.6964029,4872674.20632486,14539,H17025S,Bus,Infodev,H,Southbound,17025,McCallum St & Lincoln Dr,40.04631,-75.192481,Fall 2022,4,1,1,1,2,1
-8365641.14275955,4855843.36251202,14540,5717533N,Bus,Infodev,57,Northbound,17533,3rd St & Reed St,39.930469,-75.149833,Fall 2022,45,12,20,10,10,2
-8370461.83330835,4872445.03344441,14541,H17026S,Bus,Infodev,H,Southbound,17026,Lincoln Dr & Greene St,40.044734,-75.193138,Fall 2022,5,3,3,0,2,1
-8365574.0171066,4856309.65807182,14542,57856N,Bus,Infodev,57,Northbound,856,3rd St & Ellsworth St,39.933681,-75.14923,Fall 2022,69,28,34,11,27,10
-8369716.99459545,4871797.24155003,14543,H17075S,Bus,Infodev,H,Southbound,17075,Greene St & Duval St,40.040279,-75.186447,Fall 2022,18,5,7,7,9,4
-8365505.22166129,4856707.30410652,14544,5717543N,Bus,Infodev,57,Northbound,17543,3rd St & Christian St,39.93642,-75.148612,Fall 2022,36,11,19,8,13,7
-8368165.31221328,4870518.79467449,14545,H17124S,Bus,Infodev,H,Southbound,17124,Greene St & Coulter St,40.031486,-75.172508,Fall 2022,19,27,2,0,3,1
-8365471.2692166,4856915.49753433,14546,5717546N,Bus,Infodev,57,Northbound,17546,3rd St & Catharine St,39.937854,-75.148307,Fall 2022,37,6,19,2,6,6
-8367723.59647382,4867682.46114687,14547,H31242S,Bus,Infodev,H,Southbound,31242,Wissahickon Av & Kroc Center Dr,40.011974,-75.16854,Fall 2022,10,9,1,1,1,3
-8365209.66841323,4858467.50359904,14548,5717567N,Bus,Infodev,57,Northbound,17567,3rd St & Chestnut St,39.948543,-75.145957,Fall 2022,87,50,56,30,28,23
-8366518.45166649,4867398.02943301,14549,H18164S,Bus,Infodev,H,Southbound,18164,Erie Av & 18th St,40.010017,-75.157714,Fall 2022,9,9,3,10,1,5
-8364972.78053682,4859902.26133069,14550,5717602N,Bus,Infodev,57,Northbound,17602,3rd St & Willow St,39.958423,-75.143829,Fall 2022,6,16,1,4,1,1
-8366672.18388327,4876822.62797669,14551,H136S,Bus,Infodev,H,Southbound,136,Cheltenham Av & Ogontz Av Loop,40.074832,-75.159095,Fall 2022,232,0,196,0,144,0
-8364402.93606345,4862924.20804242,14552,5717625N,Bus,Infodev,57,Northbound,17625,American St & Berks St,39.979228,-75.13871,Fall 2022,42,31,18,16,10,18
-8364332.35950629,4863358.14825037,14553,5717628N,Bus,Infodev,57,Northbound,17628,American St & Diamond St,39.982215,-75.138076,Fall 2022,17,15,7,10,5,2
-8366976.30873212,4877008.11267065,14554,H16930S,Bus,Infodev,H,Southbound,16930,Cheltenham Av & Greenwood St,40.076107,-75.161827,Fall 2022,5,0,8,1,3,0
-8368173.77249459,4877655.08136898,14555,H16820S,Bus,Infodev,H,Southbound,16820,Wadsworth Av & Pickering Av,40.080554,-75.172584,Fall 2022,63,19,42,9,24,8
-8368339.41589688,4877435.39533276,14556,H16822S,Bus,Infodev,H,Southbound,16822,Wadsworth Av & Michener Av,40.079044,-75.174072,Fall 2022,49,21,27,16,17,9
-8364255.9943356,4863819.85705475,14557,5717630N,Bus,Infodev,57,Northbound,17630,American St & Dauphin St,39.985393,-75.13739,Fall 2022,8,5,4,3,7,6
-8368800.61254724,4876691.11779566,14558,H16825S,Bus,Infodev,H,Southbound,16825,Easton Rd & Woolston Av - FS,40.073928,-75.178215,Fall 2022,21,17,5,11,4,8
-8364185.41777844,4864254.99876152,14559,5717633N,Bus,Infodev,57,Northbound,17633,American St & Cumberland St,39.988388,-75.136756,Fall 2022,11,9,3,4,1,5
-8369424.78093212,4875150.22202151,14560,H17001S,Bus,Infodev,H,Southbound,17001,Mt Pleasant Av & Ardleigh St,40.063335,-75.183822,Fall 2022,6,8,4,6,3,5
-8363763.40558885,4864647.87764548,14561,5717648N,Bus,Infodev,57,Northbound,17648,Lehigh Av & Mascher St,39.991092,-75.132965,Fall 2022,17,15,3,11,3,9
-8363450.8204587,4865054.1400667,14562,5717651N,Bus,Infodev,57,Northbound,17651,Front St & Cambria St,39.993888,-75.130157,Fall 2022,39,23,14,12,9,8
-8369426.45072448,4871556.45696983,14563,H17084S,Bus,Infodev,H,Southbound,17084,Greene St & Tulpehocken St,40.038623,-75.183837,Fall 2022,9,2,4,7,9,3
-8363348.0725687,4865712.68086543,14564,5717653N,Bus,Infodev,57,Northbound,17653,Front St & Allegheny Av,39.99842,-75.129234,Fall 2022,153,101,64,53,52,28
-8367663.3726293,4867573.16398955,14565,H1342S,Bus,Infodev,H,Southbound,1342,Wissahickon Av & Ruffner St,40.011222,-75.167999,Fall 2022,2,1,0,0,0,0
-8362435.03010521,4871284.12735098,14566,5717672N,Bus,Infodev,57,Northbound,17672,Front St & Chew Av,40.03675,-75.121032,Fall 2022,14,42,9,22,1,18
-8365953.72788969,4867538.86353418,14567,H28586S,Bus,Infodev,H,Southbound,28586,Butler St & 15th St,40.010986,-75.152641,Fall 2022,0,3,1,6,0,7
-8362017.24805626,4873272.17472635,14568,5717685N,Bus,Infodev,57,Northbound,17685,Cheltenham Av & Bellmawr Av - FS,40.050422,-75.117279,Fall 2022,23,26,12,9,8,5
-8367674.39325889,4877551.93016643,14569,H16932S,Bus,Infodev,H,Southbound,16932,Cheltenham Av & Mt Pleasant Av - MBFS,40.079845,-75.168098,Fall 2022,65,54,56,58,40,30
-8362641.41644114,4873165.1427122,14570,5717701N,Bus,Infodev,57,Northbound,17701,2nd St & 65th Av,40.049686,-75.122886,Fall 2022,13,5,0,3,1,0
-8369215.05501147,4875407.09407197,14571,H16992S,Bus,Infodev,H,Southbound,16992,Mt Pleasant Av & Anderson St,40.065101,-75.181938,Fall 2022,7,2,3,0,1,1
-8362700.86104922,4872721.9028696,14572,5717703N,Bus,Infodev,57,Northbound,17703,2nd St & Chelten Av,40.046638,-75.12342,Fall 2022,12,26,2,3,0,0
-8370548.43987219,4873861.30776425,14573,H17016S,Bus,Infodev,H,Southbound,17016,Mt Pleasant Av & Lincoln Dr,40.054473,-75.193916,Fall 2022,17,6,5,7,8,6
-8362724.68342025,4872502.18075442,14574,5717704N,Bus,Infodev,57,Northbound,17704,2nd St & Godfrey Av,40.045127,-75.123634,Fall 2022,36,21,9,12,3,9
-8370961.21254405,4873183.46604568,14575,H17020S,Bus,Infodev,H,Southbound,17020,McCallum St & Glen Echo Rd,40.049812,-75.197624,Fall 2022,4,3,2,0,3,0
-8365793.20518397,4853675.05622028,14576,5717371N,Bus,Infodev,57,Northbound,17371,2nd St & Shunk St,39.915531,-75.151199,Fall 2022,31,2,10,1,6,0
-8369059.54168283,4871253.15814564,14577,H17099S,Bus,Infodev,H,Southbound,17099,Greene St & Harvey St,40.036537,-75.180541,Fall 2022,12,10,7,1,8,4
-8364907.32467624,4860319.51267826,14578,5724867N,Bus,Infodev,57,Northbound,24867,3rd St & Green St,39.961296,-75.143241,Fall 2022,33,35,18,11,7,13
-8367887.57008375,4868173.15045792,14579,H17357S,Bus,Infodev,H,Southbound,17357,Wissahickon Av & Roberts Av,40.01535,-75.170013,Fall 2022,9,12,3,5,1,4
-8364644.05408051,4862308.5597725,14580,5724891N,Bus,Infodev,57,Northbound,24891,Oxford St & 3rd St - FS,39.97499,-75.140876,Fall 2022,6,8,1,3,0,2
-8367079.05662212,4867493.37201148,14581,H18161S,Bus,Infodev,H,Southbound,18161,Erie Av & 21st St,40.010673,-75.16275,Fall 2022,5,2,6,3,3,3
-8364220.26077906,4864038.80577272,14582,5717632N,Bus,Infodev,57,Northbound,17632,American St & York St,39.9869,-75.137069,Fall 2022,10,9,5,4,2,1
-8367205.62688316,4867531.01514157,14583,H18217N,Bus,Infodev,H,Northbound,18217,Erie Av & 22nd St,40.010932,-75.163887,Fall 2022,13,29,6,16,7,20
-8362810.39942816,4869293.71655397,14584,5717663N,Bus,Infodev,57,Northbound,17663,Rising Sun Av & Loudon St,40.023059,-75.124404,Fall 2022,9,37,3,24,3,14
-8367794.95226741,4867865.8854123,14585,H1346N,Bus,Infodev,H,Northbound,1346,Wissahickon Av & Roberts Av - MBNS,40.013236,-75.169181,Fall 2022,2,7,0,0,0,1
-8361522.09896121,4872904.98411602,14586,5717680N,Bus,Infodev,57,Northbound,17680,Cheltenham Av & Rowland Av,40.047897,-75.112831,Fall 2022,10,2,2,1,1,1
-8368143.15963462,4869236.58773244,14587,H28682N,Bus,Infodev,H,Northbound,28682,Manheim St & McKean Av - MBNS,40.022666,-75.172309,Fall 2022,6,19,4,13,5,10
-8365406.70391194,4857294.8737639,14588,5717552N,Bus,Infodev,57,Northbound,17552,3rd St & Bainbridge St,39.940467,-75.147727,Fall 2022,28,21,17,7,8,4
-8367947.01469184,4869516.71108284,14589,H18225N,Bus,Infodev,H,Northbound,18225,Manheim St & Pulaski Av,40.024593,-75.170547,Fall 2022,18,28,5,16,5,19
-8364999.94249258,4859751.07921369,14590,5717581N,Bus,Infodev,57,Northbound,17581,3rd St & Callowhill St,39.957382,-75.144073,Fall 2022,8,4,1,4,1,5
-8367793.28247505,4869735.20406652,14591,H18226N,Bus,Infodev,H,Northbound,18226,Manheim St & Wayne Av,40.026096,-75.169166,Fall 2022,29,53,17,34,15,29
-8364730.66064435,4862103.01322388,14592,5717618N,Bus,Infodev,57,Northbound,17618,Germantown Av & Jefferson St,39.973575,-75.141654,Fall 2022,7,20,6,10,4,5
-8367563.07376809,4870065.64205507,14593,H18228N,Bus,Infodev,H,Northbound,18228,Manheim St & Greene St,40.028369,-75.167098,Fall 2022,13,28,10,14,10,10
-8362984.50311177,4867917.48318218,14594,5717658N,Bus,Infodev,57,Northbound,17658,Front St & Hunting Park Av,40.013591,-75.125968,Fall 2022,23,57,2,13,2,14
-8367895.25112862,4870339.68279085,14595,H18230N,Bus,Infodev,H,Northbound,18230,Greene St & Queen Ln,40.030254,-75.170082,Fall 2022,8,12,4,3,3,3
-8368361.45715606,4870696.89208476,14596,H18233N,Bus,Infodev,H,Northbound,18233,Greene St & School House Ln,40.032711,-75.17427,Fall 2022,15,13,2,11,0,2
-8362939.53003748,4868207.01705521,14597,5724967N,Bus,Infodev,57,Northbound,24967,Front St & Hunting Park Av - MBFS,40.015583,-75.125564,Fall 2022,10,9,0,1,0,0
-8368848.14596981,4871100.63985543,14598,H18235N,Bus,Infodev,H,Northbound,18235,Greene St & Rittenhouse St,40.035488,-75.178642,Fall 2022,4,20,8,9,4,4
-8362674.5896494,4869499.55747954,14599,5717664N,Bus,Infodev,57,Northbound,17664,Rising Sun Av & Rockland St,40.024475,-75.123184,Fall 2022,11,28,6,13,3,10
-8369028.14958642,4871248.65089846,14600,H18236N,Bus,Infodev,H,Northbound,18236,Greene St & Harvey St,40.036506,-75.180259,Fall 2022,10,15,8,9,7,7
-8362322.15214154,4870044.56231214,14601,5717668N,Bus,Infodev,57,Northbound,17668,Rising Sun Av & Ashdale St,40.028224,-75.120018,Fall 2022,21,55,2,11,2,7
-8369184.4421515,4871376.30856284,14602,H18237N,Bus,Infodev,H,Northbound,18237,Greene St & Walnut Ln,40.037384,-75.181663,Fall 2022,70,23,21,20,22,12
-8361810.86172033,4870904.79759805,14603,57844N,Bus,Infodev,57,Northbound,844,Olney Av & Rising Sun Av Loop,40.034141,-75.115425,Fall 2022,0,98,0,45,0,46
-8369393.38883571,4871552.09498427,14604,H18267N,Bus,Infodev,H,Northbound,18267,Greene St & Tulpehocken St,40.038593,-75.18354,Fall 2022,2,14,5,10,5,6
-8365243.73217741,4853401.47506386,14605,5717361N,Bus,Infodev,57,Northbound,17361,Oregon Av & Vandalia St,39.913646,-75.146263,Fall 2022,1,0,0,0,0,0
-8370286.83906882,4871639.18965951,14606,H18275N,Bus,Infodev,H,Northbound,18275,Wayne Av & Lincoln Dr,40.039192,-75.191566,Fall 2022,7,7,8,4,5,4
-8362396.84751987,4871511.09241372,14607,5717673N,Bus,Infodev,57,Northbound,17673,Front St & Grange St,40.038311,-75.120689,Fall 2022,1,9,0,5,1,1
-8370387.02661054,4872698.05456854,14608,H18278N,Bus,Infodev,H,Northbound,18278,McCallum St & Lincoln Dr - FS,40.046474,-75.192466,Fall 2022,7,7,1,2,2,2
-8361849.9348616,4871912.11065041,14609,5724820N,Bus,Infodev,57,Northbound,24820,Champlost Av & Hammond Av,40.041069,-75.115776,Fall 2022,6,7,2,4,3,2
-8370822.7310975,4873091.84971702,14610,H18282N,Bus,Infodev,H,Northbound,18282,McCallum St & Ellett St,40.049182,-75.19638,Fall 2022,1,8,1,2,1,0
-8362675.36888583,4872909.92837448,14611,5717702N,Bus,Infodev,57,Northbound,17702,2nd St & 64th Av,40.047931,-75.123191,Fall 2022,3,6,0,0,0,2
-8370939.05996538,4873187.39247869,14612,H18283N,Bus,Infodev,H,Northbound,18283,McCallum St & Glen Echo Rd,40.049839,-75.197425,Fall 2022,3,1,0,3,1,1
-8363044.83827577,4872547.69525989,14613,5724698N,Bus,Infodev,57,Northbound,24698,Godfrey Av & 4th St,40.04544,-75.12651,Fall 2022,12,6,4,3,1,0
-8370289.39941711,4874143.74337613,14614,H18290N,Bus,Infodev,H,Northbound,18290,Mt Pleasant Av & Mower St,40.056415,-75.191589,Fall 2022,2,1,2,0,2,0
-8365645.3729002,4853478.9768658,14615,5717364N,Bus,Infodev,57,Northbound,17364,Oregon Av & Front St,39.91418,-75.149871,Fall 2022,1,1,0,0,0,0
-8370154.36887478,4874300.23536781,14616,H18291N,Bus,Infodev,H,Northbound,18291,Mt Pleasant Av & Bryan St,40.057491,-75.190376,Fall 2022,6,3,2,3,1,0
-8364401.1549516,4852509.08680056,14617,5724981N,Bus,Infodev,57,Northbound,24981,Columbus Blvd & Packer Av - FS,39.907497,-75.138694,Fall 2022,2,0,0,0,0,0
-8370051.62098478,4874416.15156806,14618,H1351N,Bus,Infodev,H,Northbound,1351,Mt Pleasant Av & Germantown Av,40.058288,-75.189453,Fall 2022,70,48,50,29,22,23
-8365388.89279341,4853435.29131887,14619,5717362N,Bus,Infodev,57,Northbound,17362,Oregon Av & Swanson St,39.913879,-75.147567,Fall 2022,0,0,0,0,0,0
-8369219.28515211,4875374.36651533,14620,H18296N,Bus,Infodev,H,Northbound,18296,Mt Pleasant Av & Anderson St,40.064876,-75.181976,Fall 2022,0,8,1,4,1,4
-8366297.70511625,4853413.08578223,14621,5724973N,Bus,Infodev,57,Northbound,24973,Whitman Plaza - 2,39.913726,-75.155731,Fall 2022,120,0,100,0,74,0
-8368926.29225235,4875735.53927042,14622,H18298N,Bus,Infodev,H,Northbound,18298,Mt Pleasant Av & Stenton Av,40.067359,-75.179344,Fall 2022,13,35,8,26,3,9
-8364345.16124773,4852857.23785669,14623,5724982N,Bus,Infodev,57,Northbound,24982,Delaware Av & Oregon Av - MBNS,39.909896,-75.138191,Fall 2022,0,0,0,0,0,0
-8367648.90109549,4877490.82558831,14624,H16904N,Bus,Infodev,H,Northbound,16904,Cheltenham Av & Mt Pleasant Av,40.079425,-75.167869,Fall 2022,15,18,16,15,8,9
-8366662.05380961,4867440.75907286,14625,H18214N,Bus,Infodev,H,Northbound,18214,Erie Av & 19th St,40.010311,-75.159004,Fall 2022,19,29,4,9,6,10
-8364430.87725564,4853265.92093038,14626,5717359N,Bus,Infodev,57,Northbound,17359,Oregon Av & Columbus Blvd - FS,39.912712,-75.138961,Fall 2022,2,1,0,0,0,0
-8366840.38763386,4867470.11763956,14627,H18215N,Bus,Infodev,H,Northbound,18215,Erie Av & 20th St,40.010513,-75.160606,Fall 2022,6,7,7,2,3,9
-8365094.23010128,4853377.67313362,14628,5724837N,Bus,Infodev,57,Northbound,24837,Oregon Av & Weccacoe St - MBFS,39.913482,-75.14492,Fall 2022,0,0,0,0,0,0
-8367048.44376215,4867504.41785724,14629,H18216N,Bus,Infodev,H,Northbound,18216,Erie Av & 21st St,40.010749,-75.162475,Fall 2022,4,11,3,11,3,5
-8366198.29681097,4853538.77267651,14630,5711468S,Bus,Infodev,57,Southbound,11468,Oregon Av & 4th St - FS,39.914592,-75.154838,Fall 2022,1,15,0,0,0,0
